,Raw,S&P trend MA300 below0.50,S&P trend + VIX 28/35 cap 50/25,S&P trend + VIX 25/35 cap 65/35,S&P trend + VIX 20/30 cap 80/50
2025-08-21,68787.33914937839,62626.928932940595,47207.00697888519,50109.82214004584,48874.74852134737
2025-08-22,70725.83627410025,64391.8194370351,48537.348411289924,51521.96785377753,50252.08860531822
2025-08-25,69469.6616755561,63248.14447761344,47675.26763053177,50606.876697639105,49359.55200829382
2025-08-26,70303.59937801413,64007.396948666625,48247.577933949695,51214.37904418726,49952.08104044021
2025-08-27,70247.48374701933,63956.30688357912,48209.067199027326,51173.50023824422,49912.209788158856
2025-08-28,70716.41111293556,64383.23836810961,48530.880162126916,51515.101864259064,50245.39184414976
2025-08-29,68721.04885263233,62566.575417968284,47161.51362880332,50061.531349609235,48827.64797024402
2025-09-01,68848.86526675796,62682.944935715226,47249.23079344813,50154.64234732503,48918.46402992216
2025-09-02,68402.71066072847,62276.74674357065,46943.04619812953,49829.6300960654,48601.46246479432
2025-09-03,69728.27722670512,63483.59911131559,47852.748926928885,50795.27153062699,49543.30341054923
2025-09-04,70567.87527564332,64248.00500334905,48428.94378263647,51406.89729521805,50139.85422946893
2025-09-05,70751.243467226,64414.95122986133,48554.78472381535,51540.4763459558,50270.140912472554
2025-09-08,70745.53324676554,64409.75240148113,48550.86594427741,51536.31659599028,50266.083689261744
2025-09-09,71184.97729755228,64809.841017772276,48852.445255657214,51856.44037890919,50578.317273770124
2025-09-10,72817.57644821609,66296.22895265908,49972.85666351446,53045.747220508296,51738.310870143745
2025-09-11,73207.28693743114,66651.03801220842,50240.30509242038,53329.64137228336,52015.207787397
2025-09-12,73803.68968411433,67194.02852316316,50649.60117761651,53764.10556191032,52438.96359220115
2025-09-15,75064.79472966198,68342.19237193443,51515.06559915771,54682.788422939084,53335.00336815897
2025-09-16,75224.49745691774,68487.59254984396,51624.66553212993,54799.1277865055,53448.47527635196
2025-09-17,73966.68868859056,67342.42977251668,50761.46326207874,53882.84617935985,52554.77756976619
2025-09-18,77621.43008627638,70669.86230023955,53269.619629225184,56545.232072906285,55151.54274387115
2025-09-19,77868.60915418534,70894.90467156937,53439.2523571095,56725.2957195428,55327.168301323756
2025-09-22,77654.37297386886,70699.85491087999,53292.227497820095,56569.230126304654,55174.94930918622
2025-09-23,77194.2740763881,70280.96124075157,52976.47328879066,56234.05981437379,54848.040052520715
2025-09-24,77335.99688097952,70409.99172980785,53073.73405666083,56337.30126285957,54948.736874345785
2025-09-25,77894.34474219654,70918.33544911297,53456.91403871943,56744.04343901936,55345.45393946082
2025-09-26,78608.15858418951,71568.22203153717,53946.786382050086,57264.03861699382,55852.632621611934
2025-09-29,79165.04705672503,72075.23706110995,54328.96482265462,57669.717665721044,56248.312762553345
2025-09-30,79566.25036471743,72440.50967330878,54604.30048172438,57961.98404284954,56533.37555210942
2025-10-01,82216.35359315046,74853.27674068461,56422.999142647,59892.51665352605,58416.32567704452
2025-10-02,82682.25896409701,75277.45687203672,56742.738187211755,60231.91683328188,58747.36054656184
2025-10-03,81878.59475458943,74545.76668083045,56191.20381451975,59646.467954218664,58176.34142267928
2025-10-06,84658.89652298894,77077.07205497152,58099.25443266071,61671.84688052961,60151.8001542475
2025-10-07,84501.95054723017,76934.18174126407,57991.546388352384,61557.51574011742,60040.28697185808
2025-10-08,86612.67363108599,78855.87410797556,59440.08213028151,63095.1236724321,61539.99696496643
2025-10-09,86415.78475632396,78676.61807452686,59304.9622870096,62951.69514884503,61400.10357237935
2025-10-10,83014.5596443135,75579.9975916173,56970.787719641,60473.98940344635,58983.46667277476
2025-10-13,85568.86193186928,77905.54339429206,58723.74062356092,62334.73347210959,60435.37202042237
2025-10-14,84355.01976079318,76800.40968329467,57890.71151457303,61450.48040968741,59578.06246263638
2025-10-15,86466.7652401697,78723.03288251703,59339.94890062849,62988.83313106257,60771.245317027315
2025-10-16,86459.56227288842,78716.47499373097,59335.00568679117,62983.58595311081,60767.195360580394
2025-10-17,86820.08548632287,79044.71071189712,59582.42362827734,63154.29673087708,60969.90732410987
2025-10-20,89085.47685977022,81107.21968963342,61137.104296241545,64802.17807318239,62242.614682719235
2025-10-21,87481.33776219939,79646.74300156214,60036.22430130989,63635.30204446033,61121.828048723284
2025-10-22,87104.77253344985,79303.90194809006,59777.79713140612,63361.38256993131,60858.72787502313
2025-10-23,88489.93713836778,80565.01491372226,60728.40048341638,64368.97310603918,61826.520491902316
2025-10-24,90716.10922137622,82591.8169758329,62256.16594662993,65988.3257191676,63381.91174156956
2025-10-27,92893.8436959118,84574.51937220534,63750.68990712665,67572.44405348491,64903.46039975499
2025-10-28,94028.79829512314,85607.83047139712,64529.58047548165,68398.02789313637,65696.43524022523
2025-10-29,95187.5915071205,86662.84526093761,65324.83087944118,69240.95231494815,66506.06574267891
2025-10-30,94099.84902082356,85672.51808403192,64578.34078726971,68449.71130934927,65746.07725931282
2025-10-31,94206.2139319098,85769.35723800896,64651.336329211714,68527.08281985708,65820.39274158748
2025-11-03,94855.25395482108,86360.27097143928,65096.75604263618,68999.20474841254,66273.86674749442
2025-11-04,92365.47616371916,84093.4710237986,63388.08466482372,67188.10119406314,64534.298355880055
2025-11-05,94694.27658916274,86213.71030833523,64986.281357642576,68882.10727884897,66161.39440636206
2025-11-06,93131.0156327452,84790.4508243683,63913.45499465208,67744.96665342375,65069.1686835094
2025-11-07,91968.4210336276,83731.97508977643,63115.59579508375,66899.27704278688,64256.88221195585
2025-11-10,94358.5176232128,85908.02101784702,64755.85849138804,68637.87092217091,65926.80492353548
2025-11-11,93658.46427544935,85270.6625765728,64275.429626394514,68128.64109816826,65437.6887138218
2025-11-12,94643.72713417425,86167.68792741,64951.59054820104,68845.3368096419,66126.07630109755
2025-11-13,91419.42474719476,83232.14544321582,62738.83356172075,66499.92850283418,63873.3071835315
2025-11-14,91282.18783060544,83107.19909802357,62644.65134506132,66400.10020959808,63796.598971862295
2025-11-17,91021.97791764444,82870.29288929138,62466.0758785725,66210.81942320628,63614.73975200571
2025-11-18,89836.86122360762,81791.31207839666,61652.76033623559,65348.746886227396,62952.12272880613
2025-11-19,90323.9906698779,82234.81551362129,61987.06492562758,65703.09251286177,63225.202907866194
2025-11-20,87670.85704327337,79819.28944243355,60166.28657926577,63773.16135254696,61739.48545327021
2025-11-21,88914.69998586392,80951.73713604466,61019.90445717201,64361.275459990145,62440.23574453123
2025-11-24,93144.38694339016,84802.6246361752,63922.6313861616,67422.95195922093,64816.4696027841
2025-11-25,93584.3693405069,85203.2033859381,64224.58015097968,67741.43504765152,65061.40636476685
2025-11-26,94717.75735885972,86235.08820306536,65002.395614607034,68561.8426795038,65849.35652087365
2025-11-27,94483.02275572855,86021.37580351357,64841.30320741078,68391.92906055757,65686.16512994148
2025-11-28,96249.09553209058,87629.28382297394,66053.3141807949,69670.30818639275,66913.9682276422
2025-12-01,95331.89948473783,86794.2294018341,65423.86578602039,69006.39201208334,66276.3183169413
2025-12-02,95501.26840158686,86948.43009123596,65540.09937985567,69128.99040710028,66394.06639818958
2025-12-03,95923.24066552705,87332.61164720611,65829.68824686305,69434.43678571089,66687.42851765828
2025-12-04,94260.798908455,85819.05372996772,64688.79661479009,68231.07140428224,65531.67142406633
2025-12-05,95742.3481744374,87167.91940406857,65705.54631616919,69303.49700354309,66561.66905639294
2025-12-08,94801.69208395678,86311.50595855154,65059.997888549115,68622.59917942439,65907.70933444862
2025-12-09,95549.64721815789,86992.47623031795,65573.30053518075,69164.0096147257,66427.70015419557
2025-12-10,96358.22527009794,87728.6401933638,66128.20715335966,69749.30220121691,66989.83703224079
2025-12-11,95313.29859803256,86777.2943608195,65411.10046903955,68992.92768286412,66263.38667186844
2025-12-12,92671.78557928506,84372.34818691255,63598.29705124728,67080.85749584457,64426.96299191353
2025-12-15,92075.04771361254,83829.05256932935,63188.770982384616,66648.90630941463,64012.10092632115
2025-12-16,91780.98910276924,83561.32906161508,62986.96601266285,66436.05076070473,63807.66650089351
2025-12-17,89097.09063431229,81117.79336557268,61145.07453528026,64493.29968959426,61941.77575301975
2025-12-18,91220.54922414676,83051.0806803911,62602.35033209519,66030.37402319653,63418.03939817289
2025-12-19,93046.2087451934,84713.23901496548,63855.25417772819,67351.88526204588,64687.2681894718
2025-12-22,93856.20678346515,85450.69579416298,64411.1352965274,67938.20571155027,65250.392265575945
2025-12-23,93508.33523411924,85133.97869086919,64172.399871363385,67686.39744344943,65008.54619240976
2025-12-24,93892.48126654858,85483.72163150801,64436.02955464598,67964.46314702801,65275.61088810014
2025-12-25,93892.48126654858,85483.72163150801,64436.02955464598,67964.46314702801,65275.61088810014
2025-12-26,93537.38671566296,85160.42839938436,64192.33716664098,67707.42647921578,65028.74326441584
2025-12-29,93227.15883624754,84877.98369956866,63979.43563781741,67482.86673818759,64813.067695188176
2025-12-30,95109.13637680768,86591.41636237454,65270.98911248223,68845.14400973845,66121.44970810995
2025-12-31,93721.21210771435,85327.79088071354,64318.491872910716,67840.48925394527,65156.54172709396
2026-01-02,95114.02793686996,86595.86984739342,65274.346066143364,68848.68478583786,66124.85040182847
2026-01-05,95606.15412384205,87043.92252857957,65612.0797920029,69204.91237346758,66466.98469261837
2026-01-06,96484.3103632072,87843.43344257656,66214.73615628295,69840.56942036394,67077.49348103804
2026-01-07,96350.72652352371,87721.8130144876,66123.0609536921,69743.8742023152,66984.62377919938
2026-01-08,96053.87251725796,87451.54445949245,65919.33757496007,69528.99519500021,66778.24594849141
2026-01-09,96969.4312057909,88285.10815929151,66547.66229188647,70191.72616031668,67414.75754017291
2026-01-12,98047.78869606424,89266.89083533014,67287.711699213,70972.29971549778,68164.44956006449
2026-01-13,97247.66987971112,88538.42852134471,66738.61043996099,70393.13038187566,67608.19368295923
2026-01-14,97955.02107663844,89182.43123591981,67224.04763382245,70905.14948827348,68099.95597179235
2026-01-15,97216.36317837026,88509.92556448893,66717.12544451038,70370.46889587768,67586.42874473041
2026-01-16,97403.54947540344,88680.3479571339,66845.5866546643,70505.96447565925,67716.56376431772
2026-01-19,97388.03701880794,88666.22475468421,66834.9408489707,70494.7357194225,67705.77924710198
2026-01-20,97179.291250561,88476.17369943604,66691.68392029307,70343.63422671787,67560.65572540122
2026-01-21,99066.5962753049,90194.45673118327,67986.89351229218,71709.76781985688,68610.32434005933
2026-01-22,101403.2447725808,92321.84123521787,69590.47613784722,73401.16055480685,70228.61160634724
2026-01-23,100885.0079895347,91850.01635314498,69234.82337185135,73026.03270359179,69869.69755149337
2026-01-26,101756.61813300168,92643.56742209384,69832.98731647145,73656.95133174123,70473.34658042708
2026-01-27,102207.10649605672,93053.71125156945,70142.14605936837,73983.0392073199,70785.34026813525
2026-01-28,103064.13631678696,93833.98777251072,70730.30389813092,74603.40380820385,71378.89143654318
2026-01-29,103587.47423395506,94310.45694476967,71089.45744315206,74982.22413657328,71741.33837210329
2026-01-30,99362.17169369048,90463.56120521098,68189.73942857649,71923.72131601605,68815.03032658609
2026-02-02,100478.36275211904,91479.78917617504,68955.75305458084,72731.68085688971,69588.06819629786
2026-02-03,102084.25298743376,92941.86017477489,70057.8348109517,73894.11118404631,70700.2558967139
2026-02-04,102661.0785546401,93467.02678611432,70453.69557418862,74311.64877039856,71099.7466508293
2026-02-05,101555.62237654458,92460.57230829644,69695.04902440883,73511.45971730986,70334.14341245739
2026-02-06,103613.23261430683,94333.90847343276,71107.13476656747,75000.86944734288,71474.17091788191
2026-02-09,103005.67645765014,93780.76342208717,70690.18437886497,74561.08739598116,71138.88885795632
2026-02-10,100089.97898073394,91126.18801715328,68689.21511848699,72450.54764833947,69125.21848670213
2026-02-11,101369.18167883145,92290.8287410895,69567.09950016602,73376.50384269773,70008.67522128482
2026-02-12,99612.45603618576,90691.43075103598,68361.50322768524,72104.89067848616,68795.42645147092
2026-02-13,100123.70137862104,91156.89032723011,68712.35794523516,72474.95774633146,69077.89185994463
2026-02-16,100043.16552448818,91083.56704891026,68657.0882302685,72416.66153329723,69033.44087025059
2026-02-17,98595.50969813755,89765.55940858947,67663.59873725072,71368.76984130676,68234.29252371502
2026-02-18,100260.08196136514,91281.05702954726,68805.95248168618,72573.67739847877,69155.88346499563
2026-02-19,99532.02715157834,90618.20486233683,68306.30692319204,72046.67189578789,68653.69682603847
2026-02-20,100209.72279110589,91235.20789195961,68771.39225983027,72537.2247035981,69027.65734755462
2026-02-23,101020.19348976023,91973.09500133932,69327.5977534673,73123.88729028664,69585.93544790987
2026-02-24,100669.25128768168,91653.58224476335,69086.7550171793,72869.85631743171,69392.54329074865
2026-02-25,101616.08116966712,92515.6165735214,69736.5403613927,73555.22306621344,70045.20468173179
2026-02-26,100203.2889770008,91229.35027304733,68766.97689631839,72532.56756049418,69071.34978426892
2026-02-27,101332.10737268216,92257.07471069437,69541.65634375425,73349.6674519666,69849.4580783881
2026-03-02,101710.91792171054,92601.95999956316,69801.62442004259,73623.87104369036,70110.57681212462
2026-03-03,99839.8518847912,90898.46163529993,68517.55923370074,72269.49210944053,69078.77789194997
2026-03-04,101593.00933197315,92494.61098793718,69720.70674409476,73538.5224205224,70049.1797634852
2026-03-05,100717.34883326816,91697.37230273828,69119.76314335839,72904.67192588489,69566.15991722682
2026-03-06,100722.2841829925,91701.86565573416,69123.15014875447,72908.24439931338,69568.88702100505
2026-03-09,101180.24287597924,92118.810792362,69280.29286922603,73123.71634754742,69821.93669581028
2026-03-10,102732.1289791343,93531.71412451813,70342.90272931551,73852.7301291949,70678.67069979101
2026-03-11,102432.82707273174,93259.21689677886,70137.96426363796,73637.56605987837,70513.93734057684
2026-03-12,102739.66777156056,93538.5777628469,70348.06470296103,73858.14966452519,70682.91868321139
2026-03-13,103983.98539396824,94671.45762521958,71200.07579576311,74439.58962307869,71367.77198849003
2026-03-16,104553.04426697856,95189.55310673377,71589.72267010706,74704.38357891284,71680.22367029975
2026-03-17,104839.9341947085,95450.74993943148,71786.16238649245,74909.36981682034,71837.57410869293
